2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
2000.0,1.0,6.0,2.0,43.0,6.933333333333334,180.0,0.0,43.0,23.0,1009.0,408.6,0.0
2000.0,1.0,6.0,2.0,44.0,6.933333333333334,180.0,0.0,41.46666666666667,23.0,1009.0,304.6,0.0
2000.0,1.0,6.0,2.0,46.0,6.466666666666667,180.0,0.0,41.06666666666667,23.0,1009.0,257.06666666666666,0.0
2000.0,1.0,6.0,2.0,47.0,6.933333333333334,180.0,0.0,41.0,23.0,1009.0,240.9,0.0
2000.0,1.0,6.0,2.0,48.0,6.933333333333334,180.0,0.0,39.0,24.0,1009.0,550.2333333333333,0.0
2000.0,1.0,6.0,2.0,51.0,6.666666666666667,180.0,0.0,34.0,27.0,1009.0,401.43333333333334,0.0
2000.0,1.0,6.0,2.0,52.0,6.933333333333334,180.0,0.0,33.6,27.0,1009.0,487.6333333333333,0.0
2000.0,1.0,6.0,1.0,40.0,6.9,180.0,0.0,47.0,20.0,1009.0,14.933333333333334,0.0
2000.0,1.0,6.0,1.0,42.0,6.4,180.0,0.0,47.1,20.0,1009.0,14.666666666666666,0.0
2000.0,1.0,6.0,1.0,47.0,5.833333333333333,180.0,0.0,47.0,20.0,1009.0,20.0,0.0
2000.0,1.0,6.0,2.0,40.0,5.966666666666667,180.0,0.0,44.0,22.0,1009.0,80.43333333333334,0.0
